source,target
381050143,15932734
381050143,362035439
381050143,16126957
381872892,2412406063
381872892,1938663272
381872892,2399456486
381872892,296320946
381872892,942868836
381872892,26917370
381872892,293063038
381872892,39170683
381872892,29789545
381872892,27896255
381872892,14238762
381872892,11673662
381872892,511223459
381872892,2929120188
381872892,2612311915
381872892,42417984
381872892,14123751
381872892,570266167
381872892,2379700903
381872892,105535846
381872892,44027738
381872892,554378917
381872892,15741883
381872892,2235082016
381872892,2777736876
381872892,354582942
381872892,274507699
381872892,2344211519
381872892,2473626463
381872892,114857580
381872892,987487946
381872892,15400055
381872892,555307309
381872892,59159771
381872892,42463470
381872892,2572844671
381872892,104185085
381872892,49044100
381872892,378206995
381872892,358464377
381872892,16814500
381872892,76348185
381872892,17757005
381872892,2678090893
381872892,18040878
381872892,26705006
381872892,16264803
381872892,321299775
381872892,107087487
381872892,868637460
381872892,2486034890
381872892,22522178
381872892,580511363
381872892,2902168621
381872892,218634414
381872892,427778214
381872892,535932595
381872892,15177871
381872892,16711026
381872892,43570256
381872892,3382
381872892,14886375
381872892,39930469
381872892,198019138
3818752933,35797450
3818752933,756663138
3818752933,129321232
3818752933,90665991
3818752933,18040878
3818752933,45454350
3818752933,1656038166
3818752933,22311903
3818752933,408501650
3818752933,615566756
3818752933,207323988
3818752933,1872557047
3818752933,2235082016
3818752933,26692656
3818752933,35563232
3818752933,1599684787
3818752933,105669501
3818752933,361468994
3818752933,234470696
3818752933,26029122
3818752933,2416860835
3818752933,124334429
3818752933,410795094
3818752933,36167622
3818752933,240527238
3818752933,354582942
3818752933,739968648
3818752933,1010571
3818752933,564887075
3818752933,112874216
3818752933,13339272
3818752933,866504532
3818752933,20254407
3818752933,67175124
3818752933,237796056
3818752933,3158385422
3818752933,2510731736
3818752933,1944668035
3818752933,1901371944
3818752933,55121922
3818752933,390905408
3818752933,368375701
3818752933,485475104
3818752933,2921889186
3818752933,17944711
3818752933,2226063590
382940600,525422975
382940600,85332821
382940600,26928955
382940600,35415477
382940600,84677520
382940600,78400475
382940600,52089472
383953014,460032676
383953014,33923443
383953014,27453762
383953014,87403396
383953014,3153734138
383953014,15120121
383953014,20192882
383953014,27337338
383953014,55121922
383953014,31183535
383953014,2916913125
383953014,21166399
383953014,2416860835
383953014,3279900630
383953014,1228303830
383953014,237796056
383953014,224539468
383953014,3304813245
383953014,1333055658
383953014,2737590191
383953014,72416605
383953014,1643347849
383953014,367666231
383953014,2949322007
383953014,2902167817
383953014,776499943
383953014,2256965582
383953014,2977739695
383953014,96243124
383953014,880790892
383953014,3021314001
383953014,23675481
383953014,1128163856
383953014,234470696
383953014,428567107
383953014,52860150
383953014,2373978144
383953014,14297098
383953014,2231233459
383953014,16814500
383953014,193978434
383953014,33345091
383953014,29130296
383953014,564887075
383953014,65452977
383953014,2698474596
383953014,2558988457
383953014,2861785352
383953014,3054289645
383953014,2686353036
383953014,878685044
383953014,94016470
383953014,1901371944
383953014,268970897
383953014,759375067
383953014,3031942490
383953014,19721592
383953014,570266167
383953014,45767805
383953014,15741883
383953014,32258396
383953014,1299327840
383953014,172359524
383953014,2572844671
383953014,42158083
383953014,47336979
383953014,2177533513
383953014,307758523
383953014,755551362
383953014,16264803
383953014,533820537
383953014,2666961692
383953014,2511541668
383953014,17796143
383953014,410795094
383953014,615360595
383953014,2830051135
383953014,337842750
383953014,1599684787
383953014,2486034890
383953014,2600560837
383953014,2902162645
383953014,78709025
383953014,2902062601
383953014,124117874
383953014,346836110
383953014,169364387
383953014,112874216
383953014,55848336
383953014,112479899
383953014,75400580
383953014,417927586
383953014,250416435
383953014,225403195
383953014,868637460
383953014,1969630836
383953014,820205892
383953014,26029122
383953014,32896052
383953014,84110391
383953014,19068720
383953014,411833310
383953014,2614831645
383953014,16548435
383953014,333672211
383953014,572157338
383953014,886882542
383953014,1956446964
383953014,19927676
383953014,14448173
383953014,71796971
383953014,2667664074
383953014,2147965538
383953014,74186243
383953014,216049314
383953014,17944711
383953014,20515090
383953014,35045870
383953014,601001021
383953014,127030142
383953014,557551400
383953014,47017660
383953014,184872574
383953014,219496700
383953014,302881437
383953014,280826651
383953014,16711026
383953014,468274644
383953014,555136170
383953014,981042858
383953014,1554772885
383953014,207323988
383953014,39166602
383953014,26493362
383953014,24357823
383953014,39651447
383953014,36032320
383953014,438063639
383953014,235140283
383953014,390905408
383953014,300844333
383953014,1359561
383953014,215683551
383953014,15645871
383953014,451429617
383953014,220760593
383953014,485475104
383953014,46476526
383953014,48761924
383953014,13339272
383953014,1036578944
383953014,154982943
383953014,27439619
383953014,175743717
383953014,1016696390
383953014,78926478
383953014,3568411
383953014,35563232
383953014,33098495
383953014,167760471
383953014,596025144
38405291,3153734138
38405291,110347833
38405291,193978434
38405291,78704561
38405291,256201810
38405291,280826651
38405291,3406079063
38405291,18539631
38405291,55121922
38405291,23675481
38405291,16518900
38405291,47336979
38405291,2235082016
38405291,2657840774
38405291,182384817
38405291,15073044
38405291,2325351036
38405291,2572844671
38405291,235744219
38405291,3188262614
38405291,15838770
38405291,1169574008
38405291,4112111343
38405291,15209135
38405291,880790892
38405291,210684204
384427214,16126957
387224369,2325351036
387224369,47503235
387224369,29130296
387224369,886882542
387224369,39651447
387224369,76966092
387224369,39930469
387224369,53210455
387224369,3060042483
387224369,87403396
387224369,2846061576
387224369,45167431
387224369,210684204
387224369,293338829
387224369,15645871
387224369,65589378
387224369,65577676
387224369,493609953
387224369,39166602
387224369,50294938
387224369,19068720
387224369,361468994
387224369,38804737
387224369,17986973
387224369,84699037
387224369,19154824
3883927573,26553086
3883927573,46468236
3883927573,310660918
3883927573,2336194781
3883927573,18087450
3883927573,3321616009
3883927573,155544257
3883927573,2559535657
3883927573,2434663963
3883927573,141352381
3883927573,1403446957
3883927573,2254880931
3883927573,1583056988
3883927573,33923443
3883927573,2822970266
3883927573,3334410552
3883927573,813286
389230488,20192882
389230488,315002750
389230488,46476526
389230488,19068720
389230488,25058557
389230488,182384817
389230488,1166656939
389230488,39166602
389230488,218634414
389230488,14579415
389230488,17881816
389230488,105669501
389230488,84699037
389230488,68206034
389230488,65577676
389230488,31891798
389230488,39651447
389230488,38804737
389230488,19478383
389230488,555307309
389230488,122759220
389230488,493609953
389230488,18150701
389230488,65589378
389230488,23135992
389450416,22209201
389450416,16886925
389450416,240886111
389450416,281235442
389450416,32862668
389450416,36711363
389450416,49044100
389450416,224417699
389450416,374628039
389450416,32232142
389450416,53210455
389450416,76966092
389450416,1322691
389450416,112479899
389450416,16264803
389450416,43183310
389450416,532374319
389450416,33345091
389450416,1621500241
389450416,193978434
389450416,182384817
389450416,493609953
389450416,17881816
389450416,105669501
389450416,24357823
389450416,511223459
389450416,116986352
389450416,18458170
389450416,14995404
389450416,16795628
389450416,33923443
389450416,87403396
389450416,111317933
389450416,16621682
389450416,203508691
389450416,153492935
389450416,2888860805
389450416,32896052
389450416,868637460
389450416,58559649
389450416,16196915
389450416,1531511574
389450416,23300815
389450416,35523686
389450416,886882542
389450416,250416435
389450416,16720424
389450416,293338829
389450416,39077431
389450416,34977164
389450416,96243124
389450416,1954714663
389450416,18164805
389450416,31270821
389450416,14448173
389450416,354582942
389450416,5660312
389450416,921759169
389450416,302881437
389450416,3382
389450416,26493362
389450416,46476526
389450416,18539631
389450416,29130296
389450416,280826651
389450416,39651447
389450416,240527238
389450416,555307309
389450416,38804737
389450416,13473242
389450416,96564060
389450416,18149467
389450416,283706793
389450416,36167622
389450416,20414217
389450416,113034662
389450416,37332714
389450416,361468994
389450416,33098495
389609128,177325161
389609128,210684204
389609128,1409206548
389609128,312840253
389609128,479995193
389609128,17881816
389609128,26553086
389609128,25027806
389609128,813286
389946569,413483863
389946569,3409701532
389946569,944997235
389946569,12144232
389946569,1656038166
389946569,3406079063
389946569,2148638730
389946569,3150730052
389946569,86177206
389946569,19154824
389946569,3729747982
389946569,62752795
389946569,970942356
389946569,2666961692
389946569,1938663272
389946569,70464500
389946569,512669769
389946569,2780664226
389946569,2901160079
389946569,36711363
389946569,3320582573
389946569,23761484
389946569,133128555
389946569,3048634634
389946569,18149467
389946569,2510731736
389946569,167215976
389946569,23218742
389946569,2373978144
389946569,3399606689
389946569,727094240
389946569,3901384515
389946569,24374097
389946569,2555381341
389946569,1169574008
389946569,379476398
389946569,126016806
389946569,21375629
389946569,99427640
389946569,224539468
389946569,107087487
389946569,624987741
389946569,2209592418
389946569,624011956
389946569,2950699472
389946569,17467699
389946569,18336459
389946569,1279790160
389946569,225403195
389946569,1547247097
389946569,2558769558
389946569,1690738135
389946569,2438173117
389946569,3237673034
389946569,451429617
389946569,296320946
389946569,525713285
389946569,141293475
389946569,3158385422
389946569,3246924024
389946569,283824663
389946569,175262772
389946569,8447862
389946569,5449422
389946569,27453762
389946569,3546105734
389946569,15645871
389946569,134429434
389946569,2950099365
389946569,761789870
389946569,2389576687
389946569,3040274825
389946569,2919910279
389946569,20787981
389946569,1560916842
389946569,22216521
389946569,1648828261
389946569,198179597
389946569,2388494564
389946569,3396143585
389946569,26705006
389946569,921759169
389946569,33098495
389946569,1589088962
389946569,3153734138
389946569,19306111
389946569,45454350
389946569,2931418048
389946569,210684204
389946569,15743206
389946569,35415477
389946569,19251173
389946569,2678090893
389946569,17808154
389946569,510722587
389946569,17064644
389946569,2757541958
389946569,240694705
389946569,3436350345
389946569,394903435
389946569,2304975702
389946569,15825852
389946569,22539217
389946569,18220809
389946569,20192882
389946569,268268609
389946569,788158068
389946569,3149593591
389946569,43951442
389946569,1077553076
389946569,3253100376
389946569,2563734218
389946569,53210455
389946569,570266167
389946569,2593563955
389946569,730068464
389946569,71796971
389946569,2298901963
389946569,404916846
389946569,1667436512
389946569,76966092
389946569,55434962
389946569,280678037
389946569,25058557
389946569,615566756
389946569,14389132
389946569,3387871373
389946569,2981875475
389946569,106332067
389946569,1538832012
389946569,2412406063
389946569,2846061576
389946569,94366662
389946569,2656848816
389946569,75863742
389946569,20654194
389946569,2471781446
389946569,17944711
389946569,32877332
389946569,487308755
389946569,130748033
389946569,25665666
389946569,14144475
389946569,25027806
389946569,166353732
389946569,1554772885
389946569,244160739
389946569,414872140
389946569,123275493
389946569,354582942
389946569,467066383
389946569,3382
389946569,820205892
389946569,16074627
389946569,288074565
389946569,755551362
389946569,245901589
389946569,15267920
389946569,105669501
389946569,980805962
389946569,93183948
389946569,112747369
389946569,107523645
389946569,1322691
389946569,34977164
389946569,2396901973
389946569,67175124
389946569,2486034890
389946569,3054289645
389946569,7019062
389946569,2279291538
389946569,22311903
389946569,2354854206
389946569,169364387
389946569,327903693
389946569,27613071
389946569,235744219
389946569,2231233459
389946569,170513866
389946569,17352782
389946569,50294938
389946569,2248660566
389946569,511223459
389946569,599606014
389946569,32258396
389946569,942868836
389946569,492833134
389946569,18521687
389946569,72660086
389946569,57341314
389946569,1589337710
389946569,601001021
389946569,338005886
389946569,14886375
389946569,2593610952
389946569,2902167817
389946569,235140283
389946569,2873301816
389946569,756663138
389946569,2289894584
389946569,2651067600
389946569,634015776
389946569,307758523
389946569,879161563
389946569,58559649
389946569,43570256
389946569,370090757
389946569,323998361
389946569,2230478545
389946569,1068056131
389946569,176946754
389946569,3021314001
389946569,3374442629
389946569,16720424
389946569,323265196
389946569,66240539
389946569,145568878
389946569,2902168621
389946569,2902062601
389946569,218634414
389946569,3234062262
389946569,26782958
389946569,2860720757
389946569,3375462580
389946569,48029066
389946569,2958309957
389946569,139510761
389946569,33345091
389946569,27896255
389946569,2908646959
389946569,20254407
389946569,239591418
389946569,316042041
389946569,346836110
389946569,1607447725
389946569,2870395647
389946569,20214495
389946569,1108695031
389946569,2830051135
389946569,2925160535
389946569,905235524
389946569,45931083
389946569,1154273881
389946569,64828599
389946569,19053307
389946569,39930469
389946569,2328196453
389946569,27450176
389946569,72280227
389946569,940808108
389946569,886882542
389946569,2182438333
389946569,720567793
389946569,154982943
389946569,835763629
389946569,13226812
389946569,27883417
389946569,3568411
389946569,754556
389946569,30546880
389946569,2344211519
389946569,243839619
389946569,1963497242
389946569,2832908293
389946569,28971190
389946569,2399456486
389946569,333754284
389946569,481376138
389946569,244992278
389946569,866504532
389946569,478930404
389946569,205957912
389946569,18900771
389946569,45571759
389946569,24209476
389946569,214645497
389946569,14941706
389946569,1629244514
389946569,2360846922
389946569,2459315959
389946569,182384817
389946569,2345579820
389946569,111092283
389946569,15444539
389946569,333672211
389946569,572157338
389946569,14448173
389946569,17796143
389946569,2882280078
389946569,2332677588
389946569,182752879
389946569,2168961860
389946569,77128292
389946569,92415827
389946569,14426771
389946569,84699037
389946569,2416860835
389946569,2830757531
389946569,33417701
389946569,127030142
389946569,605245076
389946569,284241195
389946569,868637460
389946569,2841214245
389946569,14579415
389946569,1703554242
389946569,448287023
389946569,15838770
389946569,2803724323
389946569,2235082016
389946569,1391027346
389946569,1360738177
389946569,87403396
389946569,7458942
389946569,14238762
389946569,75983963
389946569,3044567841
389946569,362035439
389946569,15177871
389946569,52089472
389946569,785451194
389946569,234483393
389946569,16711026
389946569,97486299
389946569,485475104
389946569,31512253
389946569,190993417
389946569,358464377
389946569,78400475
389946569,624556771
389946569,237796056
389946569,2902162645
389946569,23008116
389946569,16886925
389946569,36032320
389946569,15120121
389946569,535932595
389946569,62588834
389946569,23628802
389946569,478042067
389946569,175743717
389946569,34000178
389946569,33923443
389946569,47017660
389946569,76348185
389946569,17881816
389946569,561655444
389946569,30349066
389946569,1159145023
389946569,234470696
389946569,29789545
389946569,2949322007
389946569,2709507548
389946569,146714531
389946569,2603596472
389946569,2600560837
389946569,1178527687
389946569,1969630836
389946569,35726888
389946569,32947008
389946569,55121922
389946569,12640502
389946569,1146876468
389946569,15231287
389946569,1536399169
389946569,180723657
389946569,24356458
389946569,1954714663
389946569,32896052
389946569,96564060
389946569,358905141
389946569,555307309
389946569,65589378
389946569,65577676
389946569,19478383
389946569,86007399
389946569,219667972
389946569,1732624986
389946569,411833310
389946569,5660312
389946569,167515631
389946569,334331683
389946569,78926478
389946569,15203071
389946569,27439619
389946569,14677117
389946569,141352381
389946569,2240603599
389946569,22851407
389946569,1322100966
389946569,86365953
389946569,16814500
389946569,1050869292
389946569,2327577638
389946569,23135992
389946569,14297098
389946569,1128163856
389946569,7023592
389946569,17986973
389946569,15584796
389946569,611530014
389946569,161128380
389946569,18539631
389946569,130829379
389946569,141248783
389946569,113292385
389946569,193978434
389946569,888986803
389946569,35563232
389946569,184872574
389946569,293338829
389946569,19927676
389946569,15439395
389946569,15741883
389946569,21142831
389946569,20468205
389946569,2397714925
389946569,315002750
389946569,16548435
389946569,31891798
389946569,378206995
389946569,160047813
389946569,2572844671
389946569,42158083
389946569,197345499
389946569,15073044
389946569,21166399
389946569,256964232
389946569,496264170
389946569,38804737
389946569,390905408
389946569,29130296
389946569,880790892
389946569,878172186
389946569,1335599142
389946569,1931811601
389946569,737286192
389946569,189554197
389946569,167760471
389946569,20614774
389946569,37332714
389946569,2379700903
389946569,46468236
389946569,133029828
389946569,13339272
389946569,383603712
389946569,207323988
389946569,19068720
389946569,110866731
389946569,117495450
389946569,20414217
389946569,21637917
389946569,47336979
389946569,444240428
389946569,557551400
389946569,11673662
389946569,57719445
389946569,510382195
389946569,41792496
389946569,16264803
389946569,555136170
389946569,16043600
389946569,493609953
389946569,20515090
389946569,105161635
389946569,17837463
389946569,361468994
389946569,21410757
389946569,280826651
389946569,513298480
389946569,250416435
389946569,1036578944
389946569,222691723
389946569,15932734
389946569,39651447
389946569,171284237
389946569,52778170
389946569,16506355
389946569,42741029
389946569,472920267
389946569,16126957
389946569,39166602
389946569,529022626
389946569,813286
389946569,24357823
389946569,22209201
389946569,1016696390
389946569,19448989
391350149,20588564
391350149,20214495
391350149,237349613
391350149,813286
39230685,20606286
3924323487,15439395
3924323487,611530014
3924323487,19124682
3924323487,892354820
3924323487,2297076188
393020169,17938345
393020169,2291196909
393020169,76348185
393020169,16126957
393020169,20715956
393020169,28606045
3934894407,30349066
3934894407,478042067
3934894407,13226812
3934894407,888986803
3934894407,13339272
3934894407,14304650
3934894407,21410757
3934894407,940094563
3934894407,18040878
3934894407,16126957
3934894407,234470696
3934894407,42417984
3934894407,2682120156
3937914677,15231287
3937914677,3320582573
3937914677,3270491179
3937914677,240527238
3937914677,554378917
3937914677,2656738956
3937914677,16720424
3937914677,167760471
3937914677,788158068
3937914677,3429623483
3937914677,3040274825
3937914677,820205892
3937914677,2678090893
3937914677,569015256
3937914677,20254407
3937914677,160047813
3937914677,866504532
3937914677,871152554
3937914677,5660312
3937914677,481376138
3937914677,1732624986
3937914677,2486034890
3937914677,12640502
3937914677,3387871373
3937914677,56745215
3937914677,16074627
3937914677,3326910847
3937914677,12913712
3937914677,401525763
3937914677,3201043457
3937914677,1322691
3937914677,18149467
3937914677,14426771
3937914677,17352782
3937914677,53210455
3937914677,2240603599
3937914677,3000960180
3937914677,844114609
3937914677,358905141
3937914677,296879022
3937914677,35797450
3937914677,3149593591
3937914677,17342191
3937914677,14579415
3937914677,311769249
3937914677,14763734
3937914677,3246299793
3937914677,76689333
3937914677,19927676
3937914677,323265196
3937914677,14886375
3937914677,43570256
3937914677,280826651
3937914677,2572844671
3937914677,240694705
3937914677,22539217
3937914677,3382
3937914677,2438173117
3937914677,76966092
3937914677,2412406063
3937914677,18164805
3937914677,34977164
3937914677,108136710
3937914677,886882542
3937914677,3227571197
3937914677,107523645
3937914677,570266167
3937914677,2256965582
3937914677,23218742
3937914677,43138606
3937914677,113201620
3937914677,207323988
3937914677,119480392
3937914677,467066383
3937914677,33923443
3937914677,39651447
3937914677,2686353036
3937914677,31891798
3937914677,46476526
3937914677,443876086
3937914677,14238762
3937914677,2901160079
3937914677,307758523
3937914677,47336979
3937914677,15948159
3937914677,58559649
3937914677,14297098
3937914677,13339272
3937914677,243839619
3937914677,97716631
3937914677,564887075
3937914677,92415827
3947903291,175743717
3947903291,2745524937
3947903291,876182094
3947903291,813286
395419234,134558127
395419234,38431981
395419234,182413378
395419234,475940372
395419234,280677769
395419234,36711363
395419234,2884812113
395419234,224592767
395419234,540838602
395419234,1423589431
395419234,755429190
395419234,89303661
395419234,1326594158
395419234,20623852
395419234,40963779
395419234,813286
395419234,245499504
395419234,19773008
395419234,81812518
3960403814,87403396
39651447,2544656796
39651447,19448989
39651447,3934894407
39651447,35823189
39651447,23218742
39651447,2327577638
39651447,607348411
39651447,289273221
39651447,19051296
39651447,1382716730
39651447,2187334759
39651447,40885516
39651447,15267920
39651447,3382
39651447,22209201
39651447,113292385
39651447,3290469155
39651447,529022626
39651447,19789294
39651447,1954714663
39651447,4089914487
39651447,58559649
39651447,3671767995
39651447,387224369
39651447,24805644
39651447,20515090
39651447,53210455
39651447,76684509
39651447,401525763
39651447,481376138
39651447,14738804
39651447,338718925
39651447,65578284
39651447,24691665
39651447,3138650904
39651447,3112274487
39651447,3605276055
39651447,20654194
39651447,3315015624
39651447,3937914677
39651447,1735283234
39651447,3306283622
39651447,400754829
39651447,624987741
39651447,628059110
39651447,323265196
39651447,3652296552
39651447,3161779680
39651447,20472834
39651447,128938832
39651447,1667436512
39651447,256201810
39651447,132562278
39651447,392597836
39651447,634015776
39651447,1256204010
39651447,3019904764
39651447,102137890
39651447,35797450
39651447,56627900
39651447,14144475
39651447,2416860835
39651447,2872785969
39651447,835763629
39651447,56745215
39651447,2901160079
39651447,41225114
39651447,3338877533
39651447,15742273
39651447,2441381773
39651447,2888860805
39651447,2967867342
39651447,3270491179
39651447,485835126
39651447,3152994212
39651447,2649248952
39651447,1892973270
39651447,2600560837
39651447,3387871373
39651447,240694705
39651447,2840764072
39651447,203442166
39651447,3364479495
39651447,2810080301
39651447,3248141375
39651447,2861785352
39651447,2182438333
39651447,3118529657
39651447,133029828
39651447,2148638730
39651447,373474887
39651447,905235524
39651447,2267108095
39651447,20254407
39651447,1538832012
39651447,632985793
39651447,3188262614
39651447,47503235
39651447,18112970
39651447,30546880
39651447,1607447725
39651447,2899406207
39651447,2558769558
39651447,22591125
39651447,133226044
39651447,75983963
39651447,2256965582
39651447,1599684787
39651447,15467700
39651447,2983052649
39651447,123275493
39651447,2686353036
39651447,3140737374
39651447,260520271
39651447,3031942490
39651447,606661077
39651447,14641650
39651447,240664803
39651447,3054289645
39651447,27760633
39651447,21270437
39651447,7770202
39651447,636629677
39651447,218470865
39651447,22539217
39651447,2500012730
39651447,13637062
39651447,2328196453
39651447,272318939
39651447,6176772
39651447,118601210
39651447,2287203187
39651447,564887075
39651447,2845207617
39651447,2316798014
39651447,47708829
39651447,52860150
39651447,2916913125
39651447,1333055658
39651447,624036203
39651447,2651067600
39651447,2777736876
39651447,605245076
39651447,2918288586
39651447,2532780836
39651447,42417984
39651447,2949322007
39651447,288149034
39651447,1262277042
39651447,327010691
39651447,22311903
39651447,2925160535
39651447,30349066
39651447,570266167
39651447,1326841393
39651447,17944711
39651447,3021314001
39651447,64703161
39651447,33923443
39651447,2919910279
39651447,2581116288
39651447,561655444
39651447,237796056
39651447,1108695031
39651447,2389576687
39651447,25521823
39651447,478042067
39651447,1178527687
39651447,2757541958
39651447,58199010
39651447,2860720757
39651447,1175836148
39651447,2365993112
39651447,27337338
39651447,487653439
39651447,288074565
39651447,2469393056
39651447,844114609
39651447,76689333
39651447,2344211519
39651447,1279790160
39651447,2912118236
39651447,2593610952
39651447,1963497242
39651447,104185085
39651447,83234555
39651447,210684204
39651447,2245427815
39651447,408501650
39651447,2603596472
39651447,2833236600
39651447,83593210
39651447,2225995386
39651447,113201620
39651447,2834033225
39651447,18200573
39651447,281235442
39651447,490608305
39651447,2803724323
39651447,2846061576
39651447,1446389574
39651447,2486034890
39651447,536177285
39651447,16943688
39651447,1577632891
39651447,2192099668
39651447,820205892
39651447,246885577
39651447,555625224
39651447,714295051
39651447,107523645
39651447,12913712
39651447,878172186
39651447,120954131
39651447,130829379
39651447,374628039
39651447,2557092842
39651447,7792302
39651447,9060812
39651447,2718609396
39651447,31745870
39651447,2617739208
39651447,2666961692
39651447,601225689
39651447,169364387
39651447,16196915
39651447,15741883
39651447,29471556
39651447,2396930972
39651447,2298901963
39651447,74186243
39651447,71277528
39651447,2308959054
39651447,257507183
39651447,77764939
39651447,40025354
39651447,1131834690
39651447,617302507
39651447,955866636
39651447,2555381341
39651447,20169430
39651447,1531511574
39651447,582868865
39651447,944997235
39651447,26563593
39651447,879161563
39651447,2459315959
39651447,2235082016
39651447,857400697
39651447,858196730
39651447,615566756
39651447,47336979
39651447,1623881401
39651447,1050869292
39651447,48088063
39651447,408778397
39651447,7458942
39651447,28450872
39651447,21328706
39651447,346836110
39651447,15313776
39651447,2379700903
39651447,1732624986
39651447,742726076
39651447,127030142
39651447,239591418
39651447,75587044
39651447,620139406
39651447,75400580
39651447,2291196909
39651447,1536399169
39651447,555136170
39651447,1610028210
39651447,26029122
39651447,1266365802
39651447,2373978144
39651447,2412406063
39651447,20468205
39651447,47017660
39651447,2312307308
39651447,302881437
39651447,468274644
39651447,14636086
39651447,2231233459
39651447,1020466758
39651447,172359524
39651447,15035323
39651447,1593295976
39651447,822807126
39651447,383953014
39651447,617853906
39651447,2230478545
39651447,17064644
39651447,538147752
39651447,1901371944
39651447,1218334832
39651447,1872557047
39651447,146714531
39651447,2181349634
39651447,22216521
39651447,16578972
39651447,32896052
39651447,1654022383
39651447,2278175204
39651447,444240428
39651447,124117874
39651447,477485439
39651447,1888659198
39651447,743089045
39651447,14304650
39651447,224539468
39651447,17796143
39651447,1554772885
39651447,394903435
39651447,1969630836
39651447,17072206
39651447,18164805
39651447,1547247097
39651447,868637460
39651447,13059082
39651447,35472084
39651447,837410132
39651447,26928955
39651447,213941758
39651447,92415827
39651447,76348185
39651447,1564219544
39651447,13339272
39651447,510382195
39651447,5660312
39651447,53757167
39651447,144453011
39651447,42169834
39651447,67175124
39651447,1361129497
39651447,411833310
39651447,283706793
39651447,389450416
39651447,26910102
39651447,344082277
39651447,1222585274
39651447,532374319
39651447,432113274
39651447,1036578944
39651447,178879310
39651447,1708424396
39651447,256964232
39651447,53252614
39651447,16795628
39651447,21036146
39651447,221969181
39651447,485475104
39651447,14941706
39651447,19025617
39651447,442366289
39651447,220482647
39651447,314825397
39651447,1169574008
39651447,817299308
39651447,105669501
39651447,31530392
39651447,319721295
39651447,316607724
39651447,599606014
39651447,195648545
39651447,3568411
39651447,97486299
39651447,733948897
39651447,428567107
39651447,233168659
39651447,358905141
39651447,115599286
39651447,36167622
39651447,96020860
39651447,106834295
39651447,175743717
39651447,826480826
39651447,720567793
39651447,1166656939
39651447,89330745
39651447,18977445
39651447,67538028
39651447,1241887428
39651447,18389166
39651447,8447862
39651447,204868718
39651447,536140695
39651447,880790892
39651447,311769249
39651447,382794490
39651447,389230488
39651447,1322100966
39651447,14935192
39651447,572157338
39651447,106938252
39651447,279156280
39651447,886882542
39651447,44145969
39651447,27694750
39651447,596025144
39651447,243839619
39651447,1068056131
39651447,535932595
39651447,375953303
39651447,133128555
39651447,49870351
39651447,228030588
39651447,61373007
39651447,24357823
39651447,18150701
39651447,611530014
39651447,1241348886
39651447,27453762
39651447,354582942
39651447,55848336
39651447,182384817
39651447,16886925
39651447,44513878
39651447,14448173
39651447,26493362
39651447,344754757
39651447,190539824
39651447,32555531
39651447,110347833
39651447,33417701
39651447,220760593
39651447,320632698
39651447,99427640
39651447,243333357
39651447,119480392
39651447,315002750
39651447,283824663
39651447,30661155
39651447,739968648
39651447,16264803
39651447,618549916
39651447,361859989
39651447,157810106
39651447,18220809
39651447,30805637
39651447,942868836
39651447,18040878
39651447,17881816
39651447,87403396
39651447,36032320
39651447,557449649
39651447,970942356
39651447,259347326
39651447,921759169
39651447,307758523
39651447,259790447
39651447,258527170
39651447,16379892
39651447,369160763
39651447,78926478
39651447,413483863
39651447,33345091
39651447,57421330
39651447,93401939
39651447,207323988
39651447,33098495
39651447,560038378
39651447,242910873
39651447,218634414
39651447,410795094
39651447,15444539
39651447,45454350
39651447,235744219
39651447,866504532
39651447,19760382
39651447,598839302
39651447,90031275
39651447,41919079
39651447,136019079
39651447,732757862
39651447,45729854
39651447,235140283
39651447,493609953
39651447,219496700
39651447,16711026
39651447,48761924
39651447,15209135
39651447,151977583
39651447,417927586
39651447,109079118
39651447,293338829
39651447,168708565
39651447,35045870
39651447,15948159
39651447,334331683
39651447,358464377
39651447,191647086
39651447,380525359
39651447,114747177
39651447,555307309
39651447,361468994
39651447,86007399
39651447,65258793
39651447,313638924
39651447,368589162
39651447,15932734
39651447,84699037
39651447,110866731
39651447,20192882
39651447,19478383
39651447,122759220
39651447,180687225
39651447,34000178
39651447,42741029
39651447,266614821
39651447,27216496
39651447,390905408
39651447,14920914
39651447,339656596
39651447,249040008
39651447,45767805
39651447,23008116
39651447,14238762
39651447,478930404
39651447,37332714
39651447,456838878
39651447,39930469
39651447,244992278
39651447,21375629
39651447,33920667
39651447,15120121
39651447,38804737
39651447,24209476
39651447,96564060
39651447,57719445
39651447,14579415
39651447,23135992
39651447,18521687
39651447,316042041
39651447,25058557
39651447,1322691
39651447,25271858
39651447,39166602
39651447,30736991
39651447,209448423
39651447,150494334
39651447,60261918
39651447,16126957
39651447,75356470
39651447,27427741
39651447,41792496
39651447,27943433
39651447,19201678
39651447,39170683
39651447,20414217
39651447,35563232
39651447,167760471
39651447,21410757
39651447,263359642
39651447,240527238
39651447,112479899
39651447,117477071
39651447,280826651
39651447,29130296
39651447,19068720
39651447,21166399
39651447,20770172
39651447,138307343
39651447,196196966
39651447,249554665
39651447,1359561
39651447,189554197
39651447,65589378
39651447,84091023
39651447,46476526
39651447,11673662
39651447,80145924
39651447,96243124
39651447,15694204
39651447,22386263
39651447,18149467
39651447,15680614
39651447,19154824
39651447,14389132
39651447,55121922
39651447,250416435
